Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.191868512110727,0.02,0.791265978154413,0.785369536641831,0.0124747117994454,0,0.791265978154413
0.191868512110727,0.05,0.791265978154412,0.785369536641831,0.0124715323632079,0,0.791265978154412
0.191868512110727,0.1,0.791265978154413,0.785369536641828,0.0124786842188776,0,0.791265978154413
0.191868512110727,0.2,0.791265978154403,0.785369536641815,0.012475851003337,0,0.791265978154403
0.191868512110727,0.5,0.781758006979428,0.781758006979428,0.0124728075095038,0,0.781758006979428
0.191868512110727,1,0.594109851083298,0.594109851083298,0.0124760774276106,0,0.594109851083298
0.191868512110727,2,0.269512798489768,0.0124768544288307,0.0124768544288307,1,0.269512798489768
0.191868512110727,5,0.0681301385670293,0.0681301385670293,0.0124764256668971,0,0.0681301385670293
0.191868512110727,10,0.00375546167758408,0.00375546167758408,0.00375546167758408,0,0.00375546167758408
0.191868512110727,20,0.00352269576439289,0.00352269576439289,0.00352269576439289,0,0.00352269576439289
0.191868512110727,50,0,0,0,0,0
0.2,0.02,0.791265978154416,0.785369536641831,0.0124750113260061,0,0.791265978154416
0.2,0.05,0.791265978154415,0.785369536641831,0.0124711567217569,0,0.791265978154415
0.2,0.1,0.791265978154417,0.785369536641831,0.0124769004413648,0,0.791265978154417
0.2,0.2,0.791265978154395,0.785369536641818,0.0124762790271031,0,0.791265978154395
0.2,0.5,0.781758006979426,0.781758006979426,0.0124767828594462,0,0.781758006979426
0.2,1,0.620274286626402,0.620274286626402,0.0124765705047173,0,0.620274286626402
0.2,2,0.282865356040089,0.276705983544951,0.0124768221069733,0,0.282865356040089
0.2,5,0.0766977184732034,0.0708257981467252,0.0124771343499467,0,0.0766977184732034
0.2,10,0.00545749189264625,0.00545749189264625,0.00545749189264625,0,0.00545749189264625
0.2,20,0.000642514111837383,0.000642514111837383,0.000642514111837383,0,0.000642514111837383
0.2,50,0,0,0,0,0
0.200346020761246,0.02,0.791265978154413,0.785369536641833,0.0124751499743778,0,0.791265978154413
0.200346020761246,0.05,0.791265978154414,0.785369536641834,0.0124715134956882,0,0.791265978154414
0.200346020761246,0.1,0.791265978154416,0.78536953664183,0.0124767468566772,0,0.791265978154416
0.200346020761246,0.2,0.791265978154401,0.785369536641816,0.0124765426595586,0,0.791265978154401
0.200346020761246,0.5,0.781758006979428,0.781758006979428,0.0124767712705181,0,0.781758006979428
0.200346020761246,1,0.620912799235451,0.620912799235451,0.012476613881102,0,0.620912799235451
0.200346020761246,2,0.283227876922476,0.0124772940529432,0,1,0.283227876922476
0.200346020761246,5,0.0768330186305741,0.0708257981467249,0.0124770143197868,0,0.0768330186305741
0.200346020761246,10,0.00552592258393915,0.00552592258393915,0.00552592258393915,0,0.00552592258393915
0.200346020761246,20,0.000692989996018929,0.000692989996018929,0.000692989996018929,0,0.000692989996018929
0.200346020761246,50,0,0,0,0,0
0.208477508650519,0.02,0.791265978154413,0.785369536641831,0.0124753677722454,0,0.791265978154413
0.208477508650519,0.05,0.791265978154414,0.785369536641831,0.0124711567217569,0,0.791265978154414
0.208477508650519,0.1,0.791265978154418,0.785369536641836,0.0124768443527563,0,0.791265978154418
0.208477508650519,0.2,0.791265978154418,0.785369536641816,0.012475866678783,0,0.791265978154418
0.208477508650519,0.5,0.781758006979426,0.781758006979426,0.0124772019723378,0,0.781758006979426
0.208477508650519,1,0.645092464109126,0.639569675022068,0.0124765705047173,0,0.645092464109126
